"anio","tipoInstitucion","institucion","uacad","carrera","titulo","gestion","nivel","estVarones","estMujeres","niVarones","niMujeres","reinsVarones","reinsMujeres","egVarones","egMujeres"
2011,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Tecnología y Ciencias Aplicadas","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",18,11,0,0,18,11,2,1
2011,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Chamical","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",15,7,15,7,0,0,0,0
2011,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",120,15,120,15,0,0,0,0
2011,"Universidad                                       ","Universidad Nacional de Luján","Centro Regional Chivilcoy","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",49,10,20,0,29,10,0,0
2011,"Universidad                                       ","Universidad Nacional de Luján","Rectorado","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",400,105,115,26,285,79,0,0
2011,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",282,63,43,12,239,51,2,2
2011,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",184,88,48,10,136,78,5,8
2011,"Universidad                                       ","Universidad Nacional de Santiago del Estero","Facultad de Ciencias  Exactas y Tecnológicas","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",311,147,53,16,258,131,5,9
2011,"Universidad                                       ","Universidad Nacional del Nordeste","Facultad de Ciencias Exactas y Naturales y Agrimensura","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",991,432,206,63,785,369,27,16
2011,"Universidad                                       ","Universidad de Belgrano","Facultad de Tecnología Informática","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",81,16,9,1,72,15,6,1
2011,"Universidad                                       ","Universidad de la Cuenca del Plata","Instituto de Computación, Tecnología de la Información y del Conocimiento","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",58,4,50,3,8,1,0,0
2011,"Universidad                                       ","Universidad del Congreso","Facultad Universidad de Congreso","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",2,0,0,0,2,0,2,0
2011,"Universidad                                       ","Universidad del Salvador","Complejo Educativo Nuestra Señora del Pilar","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",4,1,0,0,4,1,0,0
2011,"Universidad                                       ","Universidad del Salvador","Facultad de Ciencias de la Administración","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",87,17,26,6,61,11,18,4
2012,"Universidad                                       ","Universidad Adventista del Plata","Facultad de Ciencias Económicas y de la Administración","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",85,8,8,1,77,7,6,0
2012,"Universidad                                       ","Universidad Autónoma de Entre Ríos","Facultad de Ciencia y Tecnología","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",349,45,156,17,193,28,0,0
2012,"Universidad                                       ","Universidad Católica de Cuyo","Facultad de Ciencias Económicas y Empresariales - Sede San Luis","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",33,5,11,1,22,4,0,0
2012,"Universidad                                       ","Universidad Católica de Santa Fe","Facultad de Ciencias Económicas","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información - Ciclo de Licenciatura","Privada                                           ","Grado               ",76,16,25,3,51,13,9,4
2012,"Universidad                                       ","Universidad Champagnat","Facultad de Informática","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",107,26,13,2,94,24,6,0
2012,"Universidad                                       ","Universidad Gastón Dachary","Departamento de Informática","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",32,3,17,0,15,3,0,0
2012,"Universidad                                       ","Universidad Gastón Dachary","Departamento de Informática","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información - Ciclo de Licenciatura","Privada                                           ","Grado               ",3,1,0,1,3,0,0,0
2012,"Universidad                                       ","Universidad Gastón Dachary","Departamento de Informática Oberá","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Privada                                           ","Grado               ",9,1,0,0,9,1,0,0
2012,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Tecnología y Ciencias Aplicadas","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",5,1,0,0,5,1,1,0
2012,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Chamical","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",37,13,23,8,14,5,0,0
2012,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",165,14,74,4,91,10,0,0
2012,"Universidad                                       ","Universidad Nacional de Luján","Centro Regional Chivilcoy","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",47,9,15,2,32,7,0,0
2012,"Universidad                                       ","Universidad Nacional de Luján","Rectorado","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",362,85,102,20,260,65,4,0
2012,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Licenciatura en Sistemas de Información","Estatal                                           ","Grado               ",234,41,45,4,189,37,5,1
